Date,Open,High,Low,Close,Volume,MA_7_Day,MA_20_Day,MA_50_Day,Daily_Return_Pct,Volatility_7Day,Price_Range,Volume_7Day_Avg,Stock
2023-12-27,1281.51,1290.4,1277.1,1283.92,9204156,1269.09,1230.4,1185.43,0.0,0.01,13.3,13671367.43,RELIANCE.NS
2023-12-28,1285.39,1296.4,1283.92,1293.2,12302636,1275.08,1235.48,1187.98,0.01,0.01,12.48,13405288.57,RELIANCE.NS
2023-12-29,1295.96,1297.4,1280.17,1282.98,10864584,1276.99,1240.63,1190.37,-0.01,0.01,17.22,12554428.57,RELIANCE.NS
2024-01-01,1280.8,1293.85,1277.12,1285.61,4030540,1281.46,1245.49,1192.7,0.0,0.01,16.73,10596402.57,RELIANCE.NS
2024-01-02,1283.0,1297.89,1277.05,1296.26,7448800,1284.95,1250.25,1195.56,0.01,0.01,20.85,9694023.43,RELIANCE.NS
2024-01-03,1295.41,1307.32,1279.13,1282.16,9037536,1286.24,1253.86,1198.31,-0.01,0.01,28.19,8621988.0,RELIANCE.NS
2024-01-04,1284.49,1295.34,1280.08,1288.79,9612778,1287.56,1257.22,1201.26,0.01,0.01,15.26,8928718.57,RELIANCE.NS
2024-01-05,1291.89,1300.3,1289.46,1294.27,8086406,1289.04,1260.96,1204.68,0.0,0.01,10.84,8769040.0,RELIANCE.NS
2024-01-08,1295.41,1306.31,1275.04,1284.17,7734652,1287.75,1264.23,1207.95,-0.01,0.01,31.27,8116470.86,RELIANCE.NS
2024-01-09,1290.45,1293.82,1279.13,1280.77,5403074,1287.43,1267.23,1211.47,-0.0,0.01,14.69,7336255.14,RELIANCE.NS
2024-01-10,1279.03,1319.73,1278.07,1315.31,11102740,1291.68,1272.84,1215.28,0.03,0.01,41.67,8346569.43,RELIANCE.NS
2024-01-11,1319.73,1352.49,1318.74,1349.91,23725852,1299.34,1279.94,1219.32,0.03,0.02,33.75,10671862.57,RELIANCE.NS
2024-01-12,1349.91,1363.24,1335.86,1360.65,15012164,1310.55,1286.82,1223.83,0.01,0.01,27.37,11525380.86,RELIANCE.NS
2024-01-15,1364.9,1386.19,1355.96,1383.88,8610594,1324.14,1294.08,1228.7,0.02,0.01,30.23,11382211.71,RELIANCE.NS
2024-01-16,1379.76,1386.04,1360.43,1364.53,9069024,1334.18,1299.74,1232.96,-0.01,0.02,25.61,11522585.71,RELIANCE.NS
2024-01-17,1349.51,1376.09,1345.07,1351.57,12197382,1343.8,1303.84,1236.96,-0.01,0.02,31.02,12160118.57,RELIANCE.NS
2024-01-18,1341.47,1360.93,1341.32,1357.9,10279438,1354.82,1309.02,1240.9,0.0,0.02,19.6,12856742.0,RELIANCE.NS
2024-01-19,1365.89,1365.89,1349.02,1357.4,10422704,1360.83,1313.3,1244.98,-0.0,0.01,16.88,12759594.0,RELIANCE.NS
2024-01-23,1361.67,1361.67,1312.83,1318.81,20055420,1356.39,1315.58,1248.17,-0.03,0.02,48.84,12235246.57,RELIANCE.NS
2024-01-24,1325.41,1339.59,1314.2,1334.0,21919128,1352.59,1318.31,1251.92,0.01,0.02,25.39,13221955.71,RELIANCE.NS
2024-01-25,1333.08,1354.13,1325.39,1343.13,11808872,1346.76,1321.27,1255.8,0.01,0.01,28.74,13678852.57,RELIANCE.NS
2024-01-29,1354.47,1441.83,1350.18,1437.41,23893438,1357.18,1328.48,1261.57,0.07,0.03,91.65,15796626.0,RELIANCE.NS
2024-01-30,1449.22,1449.25,1394.11,1397.28,14093978,1363.71,1334.19,1266.13,-0.03,0.03,55.14,16067568.29,RELIANCE.NS
2024-01-31,1393.68,1423.71,1392.2,1416.14,15130226,1372.03,1340.72,1271.02,0.01,0.03,31.52,16760538.0,RELIANCE.NS
2024-02-01,1424.46,1432.75,1407.63,1416.17,13349362,1380.42,1346.71,1275.96,0.0,0.03,25.11,17178632.0,RELIANCE.NS
2024-02-02,1422.65,1464.06,1422.65,1446.99,19652588,1398.73,1354.96,1281.58,0.02,0.03,41.42,17121084.57,RELIANCE.NS
2024-02-05,1450.02,1459.7,1421.01,1428.45,8814432,1412.23,1361.94,1286.53,-0.01,0.03,38.69,15248985.14,RELIANCE.NS
2024-02-06,1431.26,1431.26,1409.39,1417.31,9047984,1422.82,1368.09,1291.17,-0.01,0.03,21.86,14854572.57,RELIANCE.NS
2024-02-07,1425.38,1438.85,1418.75,1431.55,9296568,1421.99,1375.46,1296.02,0.01,0.02,20.1,12769305.43,RELIANCE.NS
2024-02-08,1439.35,1448.75,1417.04,1439.47,14694634,1428.01,1383.39,1301.05,0.01,0.01,31.72,12855113.43,RELIANCE.NS
2024-02-09,1443.32,1461.16,1440.29,1450.02,12556798,1432.85,1390.13,1306.28,0.01,0.01,20.87,12487480.86,RELIANCE.NS
2024-02-12,1450.02,1450.27,1431.75,1441.68,6674430,1436.5,1394.72,1311.28,-0.01,0.01,18.51,11533919.14,RELIANCE.NS
2024-02-13,1444.81,1468.13,1443.32,1454.34,7715594,1437.55,1399.4,1316.77,0.01,0.01,24.82,9828634.29,RELIANCE.NS
2024-02-14,1446.79,1472.75,1446.79,1470.49,7117888,1443.55,1403.73,1322.41,0.01,0.01,25.96,9586270.86,RELIANCE.NS
2024-02-15,1472.45,1473.82,1455.75,1459.8,10006782,1449.62,1408.5,1327.59,-0.01,0.01,18.07,9723242.0,RELIANCE.NS
2024-02-16,1465.63,1466.15,1447.83,1449.84,9767498,1452.23,1413.41,1332.38,-0.01,0.01,18.31,9790517.71,RELIANCE.NS
2024-02-19,1451.31,1468.63,1442.85,1463.17,6729828,1455.62,1418.67,1337.22,0.01,0.01,25.78,8652688.29,RELIANCE.NS
2024-02-20,1464.19,1464.66,1451.06,1460.22,7117496,1457.08,1423.81,1342.03,-0.0,0.01,13.6,7875645.14,RELIANCE.NS
2024-02-21,1463.17,1477.59,1446.84,1456.92,12720292,1459.25,1430.72,1346.79,-0.0,0.01,30.75,8739339.71,RELIANCE.NS
2024-02-22,1457.36,1474.04,1447.29,1470.86,18493728,1461.61,1437.56,1351.8,0.01,0.01,26.75,10279073.14,RELIANCE.NS
2024-02-23,1478.56,1486.55,1472.45,1482.65,14438584,1463.35,1444.54,1357.39,0.01,0.01,14.1,11324886.86,RELIANCE.NS
2024-02-26,1482.58,1483.54,1471.61,1476.4,7513106,1465.72,1446.49,1362.76,-0.0,0.01,11.94,10968647.43,RELIANCE.NS
2024-02-27,1472.13,1488.93,1467.19,1474.73,10826044,1469.28,1450.36,1367.79,-0.0,0.01,21.74,11119868.29,RELIANCE.NS
2024-02-28,1472.1,1480.32,1439.52,1444.93,8647950,1466.67,1451.8,1371.92,-0.02,0.01,40.8,11393885.71,RELIANCE.NS
2024-02-29,1454.24,1468.11,1443.84,1450.07,23628976,1465.22,1453.49,1375.89,0.0,0.01,24.27,13752668.57,RELIANCE.NS
2024-03-01,1452.75,1488.98,1451.75,1481.16,12132926,1468.69,1455.2,1380.12,0.02,0.01,37.22,13668759.14,RELIANCE.NS
2024-03-04,1479.52,1501.34,1476.3,1496.33,10024420,1472.32,1458.6,1384.96,0.01,0.01,25.04,12458858.0,RELIANCE.NS
2024-03-05,1494.71,1496.33,1475.13,1489.18,7107668,1473.26,1462.19,1389.31,-0.0,0.01,21.19,11411584.29,RELIANCE.NS
2024-03-06,1482.48,1497.91,1467.64,1491.96,7805676,1475.48,1465.21,1393.69,0.0,0.01,30.28,11453380.0,RELIANCE.NS
2024-03-07,1491.93,1492.06,1464.71,1468.06,8315726,1474.53,1466.64,1397.46,-0.02,0.01,27.35,11094763.14,RELIANCE.NS
2024-03-11,1478.06,1478.06,1452.75,1455.82,11277130,1476.08,1466.93,1400.89,-0.01,0.01,25.31,11470360.29,RELIANCE.NS
2024-03-12,1455.82,1477.07,1454.26,1464.58,9432678,1478.16,1468.08,1404.32,0.01,0.01,22.81,9442317.71,RELIANCE.NS
2024-03-13,1468.9,1472.2,1417.29,1421.65,13522134,1469.65,1466.44,1407.1,-0.03,0.01,54.92,9640776.0,RELIANCE.NS
2024-03-14,1429.12,1437.88,1415.03,1420.96,18571102,1458.89,1463.96,1409.8,-0.0,0.01,22.86,10861730.57,RELIANCE.NS
2024-03-15,1415.47,1422.69,1402.52,1407.81,19223818,1447.26,1461.37,1412.03,-0.01,0.01,20.18,12592609.14,RELIANCE.NS
2024-03-18,1409.57,1431.13,1406.12,1428.9,9169392,1438.25,1460.32,1414.97,0.01,0.01,25.01,12787425.71,RELIANCE.NS
2024-03-19,1418.25,1427.04,1406.84,1414.78,8275764,1430.64,1457.9,1417.49,-0.01,0.01,20.2,12781716.86,RELIANCE.NS
2024-03-20,1417.46,1434.38,1413.56,1433.14,8488806,1427.4,1456.54,1420.27,0.01,0.02,20.82,12383384.86,RELIANCE.NS
